path,inspect_model_name,epoch_model_name,epoch_model_publication_date,epoch_organization,benchmark,task_args,prompt_schema,total_samples,mean_accuracy,std_accuracy,mean_input_tokens,mean_output_tokens,num_runs,filenames
zero_shot/lab-bench-cloningscenarios/DeepSeek-V3,together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3757575757575758,0.05749595745760689,177254,2688,10,"['2025-02-01T15-49-34-05-00_lab-bench_hMkECPFyE9FRcnAyryeq2M.json', '2025-02-01T15-51-38-05-00_lab-bench_2kjFHoa3pL9ZE47zVZtJVY.json', '2025-02-01T15-53-32-05-00_lab-bench_VnVr8Euq85ixy5f66FDQkG.json', '2025-02-01T15-54-41-05-00_lab-bench_BtSawg4a55kSXDbh3nNiQy.json', '2025-02-01T15-56-29-05-00_lab-bench_WgoQuZWT3CzsxT68vfMboN.json', '2025-02-01T15-58-15-05-00_lab-bench_Ddn8k9HHP6Npv9yymTruTi.json', '2025-02-01T15-59-54-05-00_lab-bench_4psp4SUyL6mNXvYfcYkXYN.json', '2025-02-01T16-01-43-05-00_lab-bench_5vzbQSJJYrw4mDcaYLUGeY.json', '2025-02-01T16-02-05-05-00_lab-bench_3Ljk8f4X3EMQFM4wzSLQ35.json', '2025-02-01T16-05-23-05-00_lab-bench_AkRjHy5dnE6EdV6d8aykGk.json']"
zero_shot/lab-bench-litqa2/DeepSeek-V3,together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.42261306532663323,0.022529157559256177,20041,828,10,"['2025-02-01T16-06-36-05-00_lab-bench_f7FY2qGKpJX8bVM4usiarg.json', '2025-02-01T16-06-51-05-00_lab-bench_G6sKsLmTmAsLkHPp92fExD.json', '2025-02-01T16-07-06-05-00_lab-bench_6nsDgsoLu7uPUfRqPPre6V.json', '2025-02-01T16-07-22-05-00_lab-bench_LCRLJFWPMPDsCNW7BSLzgM.json', '2025-02-01T16-07-37-05-00_lab-bench_3Ds6sPRgaSrRy3Wvxh5jXC.json', '2025-02-01T16-07-51-05-00_lab-bench_Vg8oQVQP59v2FaiHHjoUNz.json', '2025-02-01T16-08-06-05-00_lab-bench_bomTYPN8pfzx5NrcdgxZCh.json', '2025-02-01T16-08-31-05-00_lab-bench_MPwHshEgg8a2z6m3EZXzzh.json', '2025-02-01T16-08-46-05-00_lab-bench_egUfvXUD66mmDLNR7GtuAB.json', '2025-02-01T16-09-01-05-00_lab-bench_FUTMNwTuRLHzoDfdEZqGVX.json']"
zero_shot/lab-bench-protocolqa/DeepSeek-V3,together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5787037037037037,0.025914900653930043,194754,497,10,"['2025-02-01T16-09-24-05-00_lab-bench_3TZFDQcPvGk9SYiH3V7ZjJ.json', '2025-02-01T16-09-47-05-00_lab-bench_FypbtAUxsHoRtvLDV6AJiL.json', '2025-02-01T16-09-57-05-00_lab-bench_QonQhQdsZEkwZZBRgpLmvT.json', '2025-02-01T16-10-07-05-00_lab-bench_PxE7iGjuDuXxR8w8CQtK7B.json', '2025-02-01T16-10-17-05-00_lab-bench_jZbjLQ2XY7sETrNpqYasrY.json', '2025-02-01T16-10-28-05-00_lab-bench_djGzLftQJYf7xDbUQuwLHv.json', '2025-02-01T16-10-39-05-00_lab-bench_kDzCuCYEU4mKLzJnGYnNDv.json', '2025-02-01T16-10-56-05-00_lab-bench_4zZGEygjCFChY7AMpx4HBz.json', '2025-02-01T16-11-06-05-00_lab-bench_PtaZcXtvZBdATg9zCNednu.json', '2025-02-01T16-11-17-05-00_lab-bench_ctqMxyDYkzbKv6Wc9RDrFj.json']"
zero_shot/mmlu/DeepSeek-V3,together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.8739230769230769,0.0017930393576458547,174352,13731,10,"['2025-02-01T16-12-42-05-00_mmlu_Ga5HWUxv3AtifEqU9dnTVr.json', '2025-02-01T16-15-17-05-00_mmlu_mm7cUoWfRStLanAfm4WnVq.json', '2025-02-01T16-18-52-05-00_mmlu_HBfzjUfK8dYUMmTDd6LZDL.json', '2025-02-01T16-23-04-05-00_mmlu_UY5uTQDM9vMXXWiYmYLHbQ.json', '2025-02-01T16-25-59-05-00_mmlu_MCM2cfRAYJMRdqrwdNdane.json', '2025-02-01T16-28-51-05-00_mmlu_LzPjzCREg9MDzuynbb6G4i.json', '2025-02-01T16-37-40-05-00_mmlu_5x9YLU86Ar7qjYZgPpmyjw.json', '2025-02-01T16-40-44-05-00_mmlu_88m4p2nDvPZSroJcRUEJTk.json', '2025-02-01T16-43-30-05-00_mmlu_dAA6Aakeum5Bd8n6dQnfrj.json', '2025-02-01T16-52-43-05-00_mmlu_2GXPNMfCkBNYRbpLYMXtmR.json']"
zero_shot/pubmedqa/DeepSeek-V3,together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7242,0.007208020224413612,183378,2000,10,"['2025-02-01T17-26-56-05-00_pubmedqa_QWDiUmAp7ehSBY9z9EgJVp.json', '2025-02-01T17-32-37-05-00_pubmedqa_TAmP8mLsgSEHy8sFhAr4P2.json', '2025-02-01T17-33-15-05-00_pubmedqa_ekjDRvZ9kq8oQooKhwGSe8.json', '2025-02-01T17-35-35-05-00_pubmedqa_A7LwUQjPW3k3Yb9PjHoBZW.json', '2025-02-01T17-36-13-05-00_pubmedqa_kSoqFWKz9brURAHxYLdYam.json', '2025-02-01T17-39-00-05-00_pubmedqa_Z7bSsC2S8nTt94nRUb7tGB.json', '2025-02-01T17-39-38-05-00_pubmedqa_XAu9CSHVifbuYKDpgKDyHt.json', '2025-02-01T17-46-01-05-00_pubmedqa_oDxkeQLLKYVFV5BDEVq7nw.json', '2025-02-01T17-46-38-05-00_pubmedqa_oVNvVeNZMkS9opWUiQGwLp.json', '2025-02-01T17-47-16-05-00_pubmedqa_2dJjscJqu8CS9FGhTzE3Wv.json']"
zero_shot/vct/DeepSeek-V3,together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.24752475247524747,0.027215218650941647,34380,1073,10,"['2025-02-08T15-13-58-05-00_vct_JVCKNrUp96m86UF3LbvHAc.json', '2025-02-08T15-14-30-05-00_vct_hzBEyrEoHTbytjJY8PCHj7.json', '2025-02-08T15-14-38-05-00_vct_bJxkM92WXUjick5ebLeCZy.json', '2025-02-08T15-15-12-05-00_vct_k4XNT4nYjzQZVFUX3unrTM.json', '2025-02-08T15-25-13-05-00_vct_aaQUNwj9ahjoUeJtq3BfGz.json', '2025-02-08T15-56-06-05-00_vct_7KrmzXr4Eos3N4ZE6SN7rm.json', '2025-02-08T16-13-46-05-00_vct_aznnRFH4RVkhoV3MRWoCfg.json', '2025-02-08T16-17-41-05-00_vct_Ty2kSNBHJGWDSSrDSDfrxb.json', '2025-02-08T16-20-23-05-00_vct_gBDDmsu8Mx556ASKdLd7kk.json', '2025-02-08T16-25-01-05-00_vct_UGkuTx5AbF77g5YFWwtzSP.json']"
zero_shot/wmdp/DeepSeek-V3,together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,wmdp,{'subset': 'wmdp-bio'},zero_shot,1273,0.8439905734485468,0.005630659358246911,160413,7125,10,"['2025-02-01T16-48-19-05-00_wmdp_74dtPPBzuhMrC7dbEuakTF.json', '2025-02-01T16-53-43-05-00_wmdp_Us3bZsoWQAcGj7zFKtXLuz.json', '2025-02-01T16-55-48-05-00_wmdp_JTf2U9ExL5w4WG92Trwwx8.json', '2025-02-01T16-57-49-05-00_wmdp_MbCFxq4yLvMTi7tBHwZLgM.json', '2025-02-01T17-08-25-05-00_wmdp_SZCFfRxgQvCyZs2zSkscQS.json', '2025-02-01T17-10-24-05-00_wmdp_e5mDpLbdbTX7zN2fNkATkg.json', '2025-02-01T17-12-23-05-00_wmdp_PsuRHkv3JoKYhnr9fixrGt.json', '2025-02-01T17-14-57-05-00_wmdp_AB2QcgmKH2AfrLxGHfxH3F.json', '2025-02-01T17-16-55-05-00_wmdp_EKJWnsbmAcmpt4EJpcpdkM.json', '2025-02-01T17-25-45-05-00_wmdp_45QdjcidfFm9woew3exdj4.json']"
zero_shot/lab-bench-litqa2/Llama-2-13b-chat-hf,together/meta-llama/Llama-2-13b-chat-hf,Llama 2-13B,2023-07-18,Meta AI,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.3,0.016925384360561638,26294,1718,10,"['2024-09-16T14-47-10-04-00_benchmarks-run_9EjEsxdecMKEnHvnMzoXqu.json', '2024-11-07T22-06-54-05-00_lab-bench_JGFDVxLWKmWEW3VVioVhnD.json', '2024-11-07T22-07-07-05-00_lab-bench_XFQzNo3aNDbxiSb9wRJKFY.json', '2024-11-07T22-07-21-05-00_lab-bench_G9xx3EdQYjXgtTCcnNogwT.json', '2024-11-07T22-07-34-05-00_lab-bench_4hDPaNztfr6xDCi2p9GFyr.json', '2024-11-07T22-07-47-05-00_lab-bench_GH56SGr2KEMAe6r4vjqh5d.json', '2024-11-07T22-08-01-05-00_lab-bench_TMM8CjjjnjPsfmzvrGoLYQ.json', '2024-11-07T22-08-14-05-00_lab-bench_fpjAa9VRN4vA7AqnPvhTLw.json', '2024-11-07T22-08-27-05-00_lab-bench_TQr7xvX4fh62e5gn2h9Axi.json', '2024-11-07T22-08-39-05-00_lab-bench_4o5WBa9byP2uRwqUbzxKQ8.json']"
zero_shot/mmlu/Llama-2-13b-chat-hf,together/meta-llama/Llama-2-13b-chat-hf,Llama 2-13B,2023-07-18,Meta AI,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.4870769230769231,0.00048650425541053925,225798,14051,10,"['2024-09-11T17-44-01-04-00_benchmarks-run_buCcSucMjPWxPU6ZSAQySy.json', '2024-11-08T15-08-58-05-00_mmlu_WWqUAujWU4D5SzaBEvQaDV.json', '2024-11-08T15-11-02-05-00_mmlu_8zHKsqAwFxcAtD6zRUctFx.json', '2024-11-08T15-13-06-05-00_mmlu_dkxLgx2nZvh366LBRkQ5Up.json', '2024-11-08T15-15-12-05-00_mmlu_RgDRo9NkLEMtbreSgS6Nz2.json', '2024-11-08T15-17-18-05-00_mmlu_mBDGjKf8Dp6EQjP6EGmG5y.json', '2024-11-08T15-19-23-05-00_mmlu_L6Gf2Vy2Mt3Acyka9zxcb3.json', '2024-11-08T15-21-28-05-00_mmlu_TdgmbLYMNs97suuaB85XhE.json', '2024-11-08T15-23-33-05-00_mmlu_PkS996jAvkh7KwL2sBrK9a.json', '2024-11-08T15-25-38-05-00_mmlu_eaD6Qd8RrxbNA9KBssAtPM.json']"
zero_shot/lab-bench-cloningscenarios/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3424242424242424,0.07429565878154865,197682,165,10,"['2025-02-16T16-45-42-05-00_lab-bench_WFT8aGkeERUkirpy9Hxarg.json', '2025-02-16T16-45-49-05-00_lab-bench_dB6oewKGSwqz48fh8AosBt.json', '2025-02-16T16-45-56-05-00_lab-bench_3ZCQZLUTJZqWxFsKQv3CBk.json', '2025-02-16T16-46-03-05-00_lab-bench_58WmX4E5UXUoPuo9fv9sv9.json', '2025-02-16T16-46-11-05-00_lab-bench_Di9rN6xeSmCnExVaUho8xq.json', '2025-02-16T16-46-20-05-00_lab-bench_dNpiSuX5ejet8PopFoGVoi.json', '2025-02-16T16-46-28-05-00_lab-bench_V2yfmTrrb4BdYopcBcpHZT.json', '2025-02-16T16-46-35-05-00_lab-bench_RLiy9wpnyNuyvPbSobPgVj.json', '2025-02-16T16-46-41-05-00_lab-bench_nkg64dKgMq6a2Epx7GRLhL.json', '2025-02-16T16-46-49-05-00_lab-bench_bV6ZYuXgarTW94cSfxNsMn.json']"
zero_shot/lab-bench-protocolqa/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.4935185185185185,0.03118658784955342,201552,540,10,"['2025-02-16T16-43-50-05-00_lab-bench_TrPDD8rUPdCzWCdrrCJFwR.json', '2025-02-16T16-44-02-05-00_lab-bench_bMiQmGJUa4r39rtqucj9oX.json', '2025-02-16T16-44-14-05-00_lab-bench_65dX9tL8h9JHfQ4Yctx7rA.json', '2025-02-16T16-44-25-05-00_lab-bench_Zene6WrGcmB4z6wgexpMxR.json', '2025-02-16T16-44-37-05-00_lab-bench_NkUWuNbQyMoHAmF4r4s63Z.json', '2025-02-16T16-44-51-05-00_lab-bench_WNKbkLXuDoRbx2roHss2fk.json', '2025-02-16T16-45-05-05-00_lab-bench_5wrHWPyirPewp4jnG6CwtB.json', '2025-02-16T16-45-18-05-00_lab-bench_aut7BCgRpcQ2VNmUeZ5dzh.json', '2025-02-16T16-45-31-05-00_lab-bench_PzuDvpUbL6xukBHaD5XfQf.json', '2025-02-16T16-45-42-05-00_lab-bench_F2mGQB32dh95ZiFH3go6QE.json']"
zero_shot/mmlu/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.844,0.0014413814689800222,222028,6825,10,"['2025-02-16T16-48-38-05-00_mmlu_FF8crLTTrQBjQZAYLb5TTn.json', '2025-02-16T16-50-47-05-00_mmlu_KFTywX7wKwHCoBw6NRXCP5.json', '2025-02-16T16-52-55-05-00_mmlu_Ni24mro6E7UczUERdbxTGC.json', '2025-02-16T16-55-02-05-00_mmlu_kSSDwwLxsf8LYFyVkTXJu5.json', '2025-02-16T16-57-21-05-00_mmlu_hf4doAoqSE8ZZSxfESDuCy.json', '2025-02-16T16-59-44-05-00_mmlu_jWTBAiD84pJtfQ8r9mVnxq.json', '2025-02-16T17-01-56-05-00_mmlu_NUXqiLUNkL45VKGfkyxR4L.json', '2025-02-16T17-04-15-05-00_mmlu_bKqJ8uwPxWGgKjruS67vun.json', '2025-02-16T17-06-33-05-00_mmlu_CKEDUNLgseJA6njjKhhRPE.json', '2025-02-16T17-08-41-05-00_mmlu_fEz7rgEcywWzv97JRMmdxH.json']"
zero_shot/pubmedqa/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7872,0.0016865480854231373,205816,2500,10,"['2025-02-16T17-28-41-05-00_pubmedqa_fPKyd2LVbs8r2kLbBnstTM.json', '2025-02-16T17-29-33-05-00_pubmedqa_4Pjxw2mHob8ESxaHLDJ4zE.json', '2025-02-16T17-30-24-05-00_pubmedqa_UyYvw29fRZo5WhhHaPEQvN.json', '2025-02-16T17-31-15-05-00_pubmedqa_aWXzxPGzAjeFyn8mNXKaKF.json', '2025-02-16T17-32-07-05-00_pubmedqa_iK7f9ZcMxHJfeDTQf7QUmk.json', '2025-02-16T17-32-53-05-00_pubmedqa_c7UF52tXBigUBhEEcFmbhq.json', '2025-02-16T17-33-40-05-00_pubmedqa_ARwYSmwXvt58hPPt8wfdUx.json', '2025-02-16T17-34-27-05-00_pubmedqa_2BdbnovujMG2Ye8GoMtaV6.json', '2025-02-16T17-35-15-05-00_pubmedqa_Kb4LaCDWERf3JZzCWCZkYa.json', '2025-02-16T17-36-03-05-00_pubmedqa_C4P5U4zvn8skz2pWiHzsVe.json']"
zero_shot/wmdp/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,wmdp,{'subset': 'wmdp-bio'},zero_shot,1273,0.8120188531029064,0.0018900322003266258,207575,6365,10,"['2025-02-16T20-25-21-05-00_wmdp_HKkEqPBa9g69jEJjZsgfG2.json', '2025-02-16T20-27-09-05-00_wmdp_X9pRr42YGfmQvAfXGbjMpz.json', '2025-02-16T20-28-59-05-00_wmdp_VTDfw9oWQrQEMkzTDhiyht.json', '2025-02-16T20-30-42-05-00_wmdp_E3jmT85Yk89VwN8SizQCPG.json', '2025-02-16T20-32-25-05-00_wmdp_ZKb99CZodJcVVjL4JgJyeu.json', '2025-02-16T20-34-10-05-00_wmdp_DnxgRr9ZteFMojxYHZxjHd.json', '2025-02-16T20-35-59-05-00_wmdp_ctEjjBiTcvAyinwzmUGEFG.json', '2025-02-16T20-37-41-05-00_wmdp_hYjDv2NPtsH7cKoyy8Hf9Z.json', '2025-02-16T20-39-23-05-00_wmdp_HkKBMczKRQMq7xn4QphLVQ.json', '2025-02-16T20-41-03-05-00_wmdp_5P2LYUuVvzcnxsVCDhHhXP.json']"
zero_shot/gpqa/Llama-3.3-70B-Instruct-Turbo-Free,together/meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,Llama 3.3,2024-12-06,Meta AI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.7474358974358974,0.0498555148139825,26266,579,10,"['2025-02-15T16-40-21-05-00_gpqa_9AaBSzmBKrDErWsHESH27b.json', '2025-02-15T16-43-23-05-00_gpqa_EAgJsjE6dcqNPGD89n6Mu4.json', '2025-02-15T16-46-19-05-00_gpqa_98yKk5CfQxzMRNp6eKrNCF.json', '2025-02-15T16-49-17-05-00_gpqa_Enfeop37LcNAwBLmd7Pm7p.json', '2025-02-15T16-52-14-05-00_gpqa_fFn9Aovy9Nta3Jn4FPGNiZ.json', '2025-02-15T16-55-15-05-00_gpqa_B4giRGm3cYixi7EmYVAFer.json', '2025-02-15T16-58-17-05-00_gpqa_FaUXT2Tx9skEAbKZiLqpXH.json', '2025-02-15T17-01-19-05-00_gpqa_LetvBjhcSf2DuiA4sAueih.json', '2025-02-15T17-04-24-05-00_gpqa_6afqYyPhDEAAyaJSwzh69Q.json', '2025-02-15T17-07-21-05-00_gpqa_RzpHVhKJUu4ZdhCKzLMYG2.json']"
zero_shot/lab-bench-litqa2/Llama-3.3-70B-Instruct-Turbo-Free,together/meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,Llama 3.3,2024-12-06,Meta AI,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.3778894472361809,0.024365958520560383,27098,995,10,"['2025-02-16T09-45-00-05-00_lab-bench_oTP8PTYYSHTjRuw2oDvsiT.json', '2025-02-16T09-52-44-05-00_lab-bench_Cuv94J2BJHubqssctYz3c6.json', '2025-02-16T10-00-13-05-00_lab-bench_3h7FaJykzRo8P9mqCnXpre.json', '2025-02-16T10-07-58-05-00_lab-bench_CzmPt72zsEL2vw62jNzr8E.json', '2025-02-16T10-15-40-05-00_lab-bench_iNGPNU5YtrKgxiuQxXh8xa.json', '2025-02-16T10-23-21-05-00_lab-bench_UoCRnXqoSjRN7CodkVrue8.json', '2025-02-16T10-30-51-05-00_lab-bench_XN2d2NamCuLBWjCi3fC5tG.json', '2025-02-16T10-38-33-05-00_lab-bench_Yi2uun5XsuvbPbxFPpxvvf.json', '2025-02-16T16-14-07-05-00_lab-bench_Dfu6NesribhLSE9tNsTDTH.json', '2025-02-16T16-21-33-05-00_lab-bench_4tceNLai9dmmC6CKiKwu6o.json']"
zero_shot/vct/Llama-3.3-70B-Instruct-Turbo-Free,together/meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,Llama 3.3,2024-12-06,Meta AI,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.18712871287128713,0.008669257779910029,38672,645,10,"['2025-02-15T17-10-30-05-00_vct_PYKnttXMRSu64wx8KWrRqw.json', '2025-02-15T17-14-17-05-00_vct_BCPWMFwzp9RbYS9aPD5pQY.json', '2025-02-15T17-17-59-05-00_vct_MrH7kRgcPgb6RxRaFTrau2.json', '2025-02-15T17-21-48-05-00_vct_DzAvNfDTthav5BvNCjkgjJ.json', '2025-02-15T17-25-42-05-00_vct_fvWJBFiXfhdqQ3WVpW67Qk.json', '2025-02-15T17-29-29-05-00_vct_gGhdyfjwP2wNnhi8wFwaww.json', '2025-02-15T17-33-14-05-00_vct_RfLvAhj7D2VxC5Fw8PyCNo.json', '2025-02-15T17-37-05-05-00_vct_hZAKJcrqtRZmo5e8AUqLVs.json', '2025-02-15T17-40-53-05-00_vct_gdBtu88p8DVcVDBHUbMfQx.json', '2025-02-15T17-45-47-05-00_vct_bXahWmRSVbv795vjS5zbrS.json']"
zero_shot/gpqa/Meta-Llama-3-70B-Instruct-Turbo,together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5897435897435896,0.024174590809796507,24395,390,10,"['2024-09-10T13-33-42-04-00_benchmarks-run_fXnKEZnCveAcysPbDF5jGm.json', '2024-11-07T19-37-33-05-00_gpqa_Vo2V5jvNwNkUgmqsE9t4Re.json', '2024-11-07T19-37-39-05-00_gpqa_EZ7QvH3kQunnnj9c4HUKgU.json', '2024-11-07T19-37-44-05-00_gpqa_JX39AgKrHLqgtsjAe9dvGp.json', '2024-11-07T19-37-49-05-00_gpqa_bPBDqgdv8UfxZP82GthB3m.json', '2024-11-07T19-37-55-05-00_gpqa_E9mA8h6JJYJFfQaqUebQyt.json', '2024-11-07T19-38-00-05-00_gpqa_2rNhhzdrD4kFxoHxAovYuP.json', '2024-11-07T19-38-07-05-00_gpqa_dn5aGGwQVzAGvdS6iMZAto.json', '2024-11-07T19-38-12-05-00_gpqa_eow52Uw457BaVpRaqn2jdE.json', '2024-11-07T19-38-18-05-00_gpqa_PLov4rVKnFRy7cqTXBbNHu.json']"
zero_shot/lab-bench-litqa2/Meta-Llama-3-70B-Instruct-Turbo,together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.3844221105527638,0.024417721502702293,22322,995,10,"['2024-09-16T14-49-25-04-00_benchmarks-run_HXnf2hGkDoPddhfBdfUoXL.json', '2024-11-07T22-05-10-05-00_lab-bench_cXaSjNHjEFwXJ5jbyramZH.json', '2024-11-07T22-05-22-05-00_lab-bench_gdv2xaKmsWbVYAdP8rqXQq.json', '2024-11-07T22-05-33-05-00_lab-bench_GkeEDZGXmm3iJWiDzWDbcP.json', '2024-11-07T22-05-45-05-00_lab-bench_Eouec2L3fuLVJkbgxSVWMK.json', '2024-11-07T22-05-56-05-00_lab-bench_hQTtywTGoj5X76XuR8uiud.json', '2024-11-07T22-06-09-05-00_lab-bench_ERYtSFG7AxQ2vPZ9CMk3UQ.json', '2024-11-07T22-06-20-05-00_lab-bench_MoR9B3zJr59oXxZXBnYUVf.json', '2024-11-07T22-06-30-05-00_lab-bench_Er4DaMpQeVngez3nGN6yVL.json', '2024-11-07T22-06-43-05-00_lab-bench_SZzwyALaY5X7i2YmvamgwD.json']"
zero_shot/lab-bench-protocolqa/Meta-Llama-3-70B-Instruct-Turbo,together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.4925925925925926,0.02422397144487482,198962,582,10,"['2024-09-20T13-33-39-04-00_benchmarks-lab-bench_i7yCVMnHfNJRLb2VvGEYsN.json', '2024-11-07T23-55-06-05-00_lab-bench_KuvqcgyJdUQnTHPpdEdRRd.json', '2024-11-07T23-55-15-05-00_lab-bench_c6eE2qpBBvzuJQLDT4oeWT.json', '2024-11-07T23-55-24-05-00_lab-bench_6W9HrF5wr8EhDeVYUuc83V.json', '2024-11-07T23-55-32-05-00_lab-bench_DVjnwsqP59PJ3ByRVfum8v.json', '2024-11-07T23-55-41-05-00_lab-bench_HbDpP2bwXK3uMohusDxqMN.json', '2024-11-07T23-55-50-05-00_lab-bench_anFyjMXKncRKMKLQ9GZ28u.json', '2024-11-07T23-55-58-05-00_lab-bench_3L8PMLysVpdbpakCKLnhk6.json', '2024-11-07T23-56-07-05-00_lab-bench_R6htLQRa5cQ6ExFfdxFKri.json', '2024-11-07T23-56-14-05-00_lab-bench_Z3pFjscRaRGPpgrerKcRWL.json']"
zero_shot/mmlu/Meta-Llama-3-70B-Instruct-Turbo,together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.8234615384615385,0.001216260638526311,190827,6511,10,"['2024-09-11T15-40-51-04-00_benchmarks-run_Lb4HNNrs9uhGBUmQtzzaeF.json', '2024-11-08T14-54-13-05-00_mmlu_8dyLgk7fV3Jkot2yE5D3Yq.json', '2024-11-08T14-55-52-05-00_mmlu_JHTbuJkrJyVzSav9qu4jqn.json', '2024-11-08T14-57-29-05-00_mmlu_TQw5PDg6xNF8bhHumsQcmr.json', '2024-11-08T14-59-05-05-00_mmlu_fAgahjkNcomBE8SE375T6R.json', '2024-11-08T15-00-43-05-00_mmlu_XHwCw8WwbAmGRwdVxkWLS8.json', '2024-11-08T15-02-24-05-00_mmlu_NLD5hfDe4HU8Q5qhRVuA8m.json', '2024-11-08T15-04-03-05-00_mmlu_A3m2ht7dkLCeDSeKa89VaX.json', '2024-11-08T15-05-41-05-00_mmlu_DVGL2cJMxfDSNaad8uwxmi.json', '2024-11-08T15-07-20-05-00_mmlu_gdbXgb6tmhJinZi2UAkXuK.json']"
zero_shot/pubmedqa/Meta-Llama-3-70B-Instruct-Turbo,together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7802000000000001,0.0022010098692292254,193816,2500,10,"['2024-09-19T17-26-47-04-00_benchmarks-pubmedqa_iu3qvSHDMteGDo9gFB7Fev.json', '2025-01-21T16-46-59-05-00_pubmedqa_7shYoY6L7d6e58wCj8ByZF.json', '2025-01-21T16-48-30-05-00_pubmedqa_YMAmpB6imrHDqo9NQKW9sf.json', '2025-01-21T16-48-56-05-00_pubmedqa_BArfsi7f4FnWbK4aAscV2R.json', '2025-01-21T16-49-23-05-00_pubmedqa_9bbNRERHPop8Wc4LfBqSWy.json', '2025-01-21T16-49-51-05-00_pubmedqa_8eja72nTTPsuZpaKuxbkqP.json', '2025-01-21T16-50-17-05-00_pubmedqa_AYGiutwXRUr4dHtPuTRTai.json', '2025-01-21T16-50-44-05-00_pubmedqa_NamnSopXgUPwoRu3j9MtHD.json', '2025-01-21T16-51-17-05-00_pubmedqa_BAWXPz7LUiYAkswie9C3R6.json', '2025-01-21T16-51-44-05-00_pubmedqa_8s8nd3F4ASfdVAscx3LMpt.json']"
